product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Micheldever - Halifax,FIRESTONE,,4608538FIR1085,460/85R38 FSTONE R1085 149A8,460,85,38,A8,149,,0,0,R1085,AGRICULTURAL TYRES  TRACTOR REAR,N,N,,,0,,0,0
tyres,Micheldever - Halifax,FIRESTONE,,5207038FIRR1070,520/70R38 FSTN R1070 150A150B,520,70,38,A,150,,0,0,R1070,AGRICULTURAL TYRES  TRACTOR REAR,N,N,,,0,,0,0
tyres,Micheldever - Halifax,AUTOGRIP,AG101P1401,1856014HBUFRF101,185/60R14 AUTOGRIP F101 82H,185,60,14,H,82,F101,0,20.72,F101,CAR TYRES  14 Inch Rim,N,N,C1,E,0,E,72,3
tyres,Micheldever - Halifax,FULLRUN,,1856515HBUFR388,185/65R15 FULLRUN PC388 88H,185,65,15,H,88,PC388,0,22.25,PC388,CAR TYRES  15 INCH RIM,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,MICHELIN,110878,26570175MIXZE1NE,265/70R17.5 MI XZE1 138/136M,265,70,175,M,138/136,XZE1,1,312.92,XZE1,HEAVY TRUCK TYRES  17/17.5 INCH RIM,N,N,C3,D,0,B,68,1
tyres,Micheldever - Halifax,PIRELLI,1599600,2454019VPIPW240,245/40R19 PIR W240 SZ 98V XL,245,40,19,V,98,W240,0,195.14,W240,CAR TYRES  WINTER CAR,Y,N,C1,E,0,C,72,2
tyres,Micheldever - Halifax,GOODYEAR,517785,1856015HGOVEV2XL,185/60R15 GDYR VECT EV2 88H XL,185,60,15,H,88,VECTOREV2,1,59.18,VECTOR,CAR TYRES  CAR ALL WEATHER,Y,N,C1,E,0,E,70,2
tyres,Micheldever - Halifax,BUDGET,JFCX083,2154517ZBUHAIDA,215/45R17 HAIDA HD921 87W,215,45,17,W,87,HD921,50,22.95,HD921,CAR TYRES  17 INCH RIM,N,N,C1,E,0,E,71,2
tyres,Micheldever - Halifax,BUDGET,JFCX086,2254018ZBUHAIDA,225/40R18 HAIDA HD921 92W XL,225,40,18,W,92,HD921,0,28.95,HD921,CAR TYRES  18 Inch Rim,Y,N,C1,E,0,E,72,2
tyres,Micheldever - Halifax,BUDGET,JFCX071,2254517ZBUHAIDA,225/45R17 HAIDA HD919 91W,225,45,17,W,91,HD919,50,23.75,HD919,CAR TYRES  17 INCH RIM,N,N,C1,E,0,E,71,2
tyres,Micheldever - Halifax,KUMHO,2124233,1656513TBUKUKH21,165/65R13 KUMHO KH21 77T (AW),165,65,13,T,77,KH21,3,27.5,KH21,CAR TYRES  CAR ALL WEATHER,N,N,C1,E,0,E,69,2
tyres,Micheldever - Halifax,KUMHO,2124253,1657014TBUKUKH21,165/70R14 KUMHO KH21 81T (AW),165,70,14,T,81,KH21,35,29.25,KH21,CAR TYRES  CAR ALL WEATHER,N,N,C1,E,0,E,69,2
tyres,Micheldever - Halifax,PIRELLI,1621900,2555518XPISCICEM,255/55R18 PIR SC ICE MO 109H XL,255,55,18,H,109,SCICE,0,123.65,SCICE,CAR TYRES  WINTER 4X4,Y,N,C1,E,0,C,72,2
tyres,Micheldever - Halifax,KLEBER,,1756514TBUKLEBER,175/65R14 KLEBER HP2 82T WINTE,175,65,14,T,82,,0,0,HP2,CAR TYRES  WINTER CAR,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,ACE WHEELS,,A14410035DIAK7,5.5X14 4X100 ET35 DIAMOND K7,,,,,,,0,0,,WHEELS & RIMS  CAR ALLOY WHEELS,N,N,,,0,,0,0
tyres,Micheldever - Halifax,CONTINENTAL,3531530000,2354517VCOTS830,235/45R17 CO TS830P 97V XL WIN,235,45,17,V,97,COTS830P,0,114.61,TS830,CAR TYRES  WINTER CAR,Y,N,C1,E,0,C,72,2
tyres,Micheldever - Halifax,MICHELIN,719193,2355018XMILATTOU,235/50R18 MICH LAT TOUR HP 97V,235,50,18,V,97,LATTOURHP,12,102,LATTOURHP,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,C,0,C,69,2
tyres,Micheldever - Halifax,CONTINENTAL,3507500000,2953020ZCOCSC5PX,295/30R20 CON SPT5P 101YXLM0 R,295,30,20,Y,101,COSPT,0,185.76,COSPORT,CAR TYRES  19 INCH RIM,Y,N,C1,F,0,A,75,2
tyres,Micheldever - Halifax,BUDGET,,2356516R8BUNANKW,235/65R16 NANKANG SL6 115R WIN,,,,,,,0,40.35,,LIGHT TRUCK TYRES  WINTER VAN,N,N,,,0,,0,0
tyres,Micheldever - Halifax,MICHELIN,110980,31580225MIXZA2,315/80R22.5 MI XZA2 156/150L,315,80,22.5,L,156/150,XZA2,0,328.15,XZA2,HEAVY TRUCK TYRES  22.5 INCH RIM,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,BU,,12165BKT,12-16.5 BKT SKID 10PLY,12,,16.54,,,,0,0,,AGRICULTURAL TYRES  IMPLEMENT TYRES,N,N,,,0,,0,0
