product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Micheldever - Winnall,PIRELLI,1333400,2455018ZPIPZEROR,245/50R18 PIR PZ ROSSO* 100W,245,50,18,W,100,PZROSSO,4,100,PZROSSO,CAR TYRES  18 Inch Rim,N,N,C1,E,0,B,71,2
tyres,Micheldever - Winnall,AVON,4054316,1307016ZAV45ST,130/70R16 AV AV45 AZARO 61W(F),130,70,16,W,61,AV45,1,100,AV45ST,MOTORCYCLE TYRES  16 INCH RIM,N,N,,,0,,0,0
tyres,Micheldever - Winnall,AVON,4069216,1408017ZAV46ST,140/80R17 AVON AV46ST 69W TL R,140,80,17,W,69,AV46ST,1,100,AV46ST,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Micheldever - Winnall,AVON,4067416,1508016ZAV46ST,150/80R16 AV AV46 AZARO 71W(R,150,80,16,W,71,AV46,1,100,AV46ST,MOTORCYCLE TYRES  16 INCH RIM,N,N,,,0,,0,0
tyres,Micheldever - Winnall,MICHELIN,949729,2754019ZMIPRIM,275/40R19 MICH PRIM 101Y*,275,40,19,Y,101,PRIM,3,100,PRIMACY,CAR TYRES  19 INCH RIM,Y,N,C1,F,0,C,72,2
tyres,Micheldever - Winnall,MICHELIN,247631,2454519ZMIPRIM,245/45R19 MICH PRIMACY 98Y *,245,45,19,Y,98,PRIM,4,100,PRIMACY,CAR TYRES  19 INCH RIM,N,N,C1,F,0,C,72,3
tyres,Micheldever - Winnall,GT RADIAL,A440,1757516R8BUGTMAX,175/75R16 GT MAXMILER CX 101R,175,75,16,R,101,MAXMILER,31,100,MAXMILER,LIGHT TRUCK TYRES  16 INCH RIM,N,N,C2,E,0,C,71,3
tyres,Micheldever - Winnall,KUMHO,2146473,1857516R8BUKU856,185/75R16 KUMHO 856 104/102R,185,75,16,R,104/102,856,43,100,856,LIGHT TRUCK TYRES  16 INCH RIM,N,N,C2,F,0,C,74,3
tyres,Micheldever - Winnall,TMS LTD,10432,QAIRLINEOIL,AIRTOOL/AIRLINE OIL,,,,,,,6,100,,NEW REPAIR MATERIALS  Lubricants & Repai,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QEXTTRU113M,RIGID TRUCK EXTENSION - 113MM,,,,,,,36,100,,NEW REPAIR MATERIALS  Valve Extensions -,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QSTITCH25-3,TYRE/TUBE STITCHER 25MMX3MM,,,,,,,2,100,,NEW REPAIR MATERIALS  Small Tools,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QSPREADBEN,BENCH TYRE SPREADER,,,,,,,2,100,,NEW REPAIR MATERIALS  Small Tools,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QKNIFE1,STANDARD KNIFE,,,,,,,31,100,,NEW REPAIR MATERIALS  Small Tools,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,11126,QTYREPRO,TYRE PROBE,,,,,,,9,100,,NEW REPAIR MATERIALS  Small Tools,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,10498,QLEVERTTL1,COMMERCIAL TYRE LEVER (TTL1),,,,,,,2,100,,NEW REPAIR MATERIALS  Tyre Levers,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QLEVERHALT,HALTE LEVER,,,,,,,1,100,,NEW REPAIR MATERIALS  Tyre Levers,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QRASPR3,ROTARY RASP 3MM,,,,,,,5,100,,NEW REPAIR MATERIALS  Air Tools & Access,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QRASPR6,ROTARY RASP 6MM,,,,,,,5,100,,NEW REPAIR MATERIALS  Air Tools & Access,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,11139,QSOCK21DEEP,"1/2"" DRIVE DEEP SOCKET 21MM",,,,,,,2,100,,NEW REPAIR MATERIALS  Sockets & Drives,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QSOCK19DEEP,"1/2"" DRIVE DEEP SOCKET 19MM",,,,,,,20,100,,NEW REPAIR MATERIALS  Sockets & Drives,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QBRACECOM1,"1"" DRIVE HI TORQUE BRACE",,,,,,,3,100,,NEW REPAIR MATERIALS  Wheel Braces & Tor,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QBRACECOMEXT,EXT.BAR FOR HI-TORQUE BRACE,,,,,,,2,100,,NEW REPAIR MATERIALS  Wheel Braces & Tor,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QREGROBLW1,W1 REGROOVING BLADES X 20,,,,,,,1,100,,NEW REPAIR MATERIALS  Regrooving Equipme,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QREGROBLW2,W2 REGROOVING BLADES X 20,,,,,,,6,100,,NEW REPAIR MATERIALS  Regrooving Equipme,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QREGROBLW3,W3 REGROOVING BLADES X 20,,,,,,,18,100,,NEW REPAIR MATERIALS  Regrooving Equipme,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QREGROBLW5,W5 REGROOVING BLADES X 20,,,,,,,4,100,,NEW REPAIR MATERIALS  Regrooving Equipme,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QREGROBLW6,W6 REGROOVING BLADES X 20,,,,,,,2,100,,NEW REPAIR MATERIALS  Regrooving Equipme,N,N,,,0,,0,0
tyres,Micheldever - Winnall,TMS LTD,,QVALR412,SNAP-IN VALVE 412 X 100,,,,,,,39,100,,NEW REPAIR MATERIALS  Rubber Snap In Val,N,N,,,0,,0,0
